ID,product,rate,village,date,farmer,buyerName,marketPrice,volume
1977,Cashewnut,125.5,Amudalabanda,NA,Matthew Stumpf,ATTRACT Farm,123,273.5
1978,Cashewnut,125.5,Amudalabanda,NA,Amber Copeland-Doyle,ATTRACT Farm,123,3.5
1979,Cashewnut,125.5,Amudalabanda,NA,Ashley Cardenas-Moreno,ATTRACT Farm,123,53.5
1980,Cashewnut,120,Komaravaram,NA,Torrance Abrams,ASK Organic Produce,119,72
1981,Cashewnut,123,Ummetha,NA,John Carrigan,ATTRACT Farm,120,89
1982,Cashewnut,123,Ummetha,NA,Morgan Rademacher,ATTRACT Farm,120,97.5
1983,Cashewnut,123,Ummetha,NA,Sara Thomason,ATTRACT Farm,120,50
1984,Cashewnut,123,Ummetha,NA,Wesley Joseph,ATTRACT Farm,120,3
1985,Cashewnut,123,Ummetha,NA,Felisha Kinney-Mcgrath,ATTRACT Farm,120,6.5
1986,Cashewnut,141.25,Peddagarla padu,NA,Adele Thurston,RHYME Organic Produce,139,84
1987,Cashewnut,143,Kusumarai,NA,Shafaaa al-Dawood,PLAY Nursery,142,67
1988,Cashewnut,143,Kusumarai,NA,Angela Apodaca,PLAY Nursery,142,25
1989,Cashewnut,143,Kusumarai,NA,Faarooq el-Shahan,PLAY Nursery,142,32
1990,Cashewnut,143,Kusumarai,NA,Angelica Alarid,PLAY Nursery,142,8
1991,Cashewnut,143,Kusumarai,NA,Kale Oscarson,PLAY Nursery,142,5
1992,Cashewnut,143,Kusumarai,NA,David Johnson,PLAY Nursery,142,10
1993,Cashewnut,143,Kusumarai,NA,Nafeesa el-Ismael,PLAY Nursery,142,30
1994,Cashewnut,143,Kusumarai,NA,Kiana Estrada,PLAY Nursery,142,25
1995,Cashewnut,143,Kusumarai,NA,Taiseer el-Ghazi,PLAY Nursery,142,29.5
1996,Cashewnut,148,Peddagarla padu,2018-06-29,Nu'maan al-Iqbal,OWN Farm,145,59.5
1997,Cashewnut,148,Peddagarla padu,2018-06-29,Angelica Trujillo,OWN Farm,145,173
1998,Cashewnut,148,Peddagarla padu,2018-06-29,Rafeeqa el-Jamal,OWN Farm,145,90.5
1999,Cashewnut,148,Peddagarla padu,NA,Erin Gates,OWN Farm,145,87.5
2000,Cashewnut,148,Peddagarla padu,NA,Mercedes Roberts,OWN Farm,145,34
2001,Cashewnut,148,Peddagarla padu,NA,Joice Daly,OWN Farm,145,55
2002,Cashewnut,148,Peddagarla padu,NA,Haifaaa el-Mona,OWN Farm,145,15
2003,Cashewnut,148,Peddagarla padu,NA,Rebecca Bernal,OWN Farm,145,113.5
2004,Cashewnut,148,Peddagarla padu,NA,Amanda Prather,OWN Farm,145,53
2005,Cashewnut,148,Peddagarla padu,NA,Katelyn Gouker,OWN Farm,145,132
2006,Cashewnut,148,Peddagarla padu,NA,Elena Exum,OWN Farm,145,114
2007,Cashewnut,148,Peddagarla padu,NA,Vijay Newman,OWN Farm,145,38
2008,Cashewnut,148,Peddagarla padu,NA,Rebecca Youngblood,OWN Farm,145,160
2010,Cashewnut,148,Peddagarla padu,NA,Tyra Williams,OWN Farm,145,173
2011,Cashewnut,148,Peddagarla padu,NA,Benjamin Penvari,OWN Farm,145,156
2012,Cashewnut,148,Peddagarla padu,NA,Janice De La Vega,OWN Farm,145,136
2013,Cashewnut,148,Peddagarla padu,NA,Nawwaara al-Hannan,OWN Farm,145,380
2014,Cashewnut,148,Peddagarla padu,NA,Rayce Allen,OWN Farm,145,142
2015,Cashewnut,150,Barrimamidi,2018-06-30,Devin Fite,ASK Organic Produce,148,15
2016,Cashewnut,150,Barrimamidi,2018-06-30,Kylie Smith,ASK Organic Produce,148,6.5
2017,Cashewnut,150,Barrimamidi,2018-06-30,Christopher Lane,ASK Organic Produce,148,147
2018,Cashewnut,150,Barrimamidi,2018-06-30,Duncan Benson,ASK Organic Produce,148,102
2019,Cashewnut,150,Barrimamidi,2018-06-30,Jasmine Anderson,ASK Organic Produce,148,24.5
2020,Cashewnut,150,Barrimamidi,2018-06-30,Aabdeen al-Tabet,ASK Organic Produce,148,24.5
2021,Cashewnut,150,Barrimamidi,2018-06-30,Iffat al-Azimi,ASK Organic Produce,148,37.5
2022,Cashewnut,150,Barrimamidi,2018-06-30,Gogi Wimmer,ASK Organic Produce,148,8.5
2023,Cashewnut,150,Barrimamidi,2018-06-30,Cameron Lowery,ASK Organic Produce,148,5
2024,Cashewnut,150,Barrimamidi,2018-06-30,Roberto Aguilar,ASK Organic Produce,148,5.5
2025,Cashewnut,150,Barrimamidi,2018-06-30,Faalih el-Hasan,ASK Organic Produce,148,11.5
2027,Cashewnut,150,Barrimamidi,2018-06-30,Uriah Blueeyes,ASK Organic Produce,148,16
2028,Cashewnut,150,Barrimamidi,NA,Megan Cuizon,ASK Organic Produce,148,13.5
2029,Cashewnut,151,E. Ramavaram,NA,Andrew Matthews,PERMIT Farm,150,155.5
2030,Cashewnut,146,Nuvvumamidi,NA,Khalida Mitchell,SCORE Nursery,145,50
2031,Cashewnut,130,Kusumarai,NA,Kelsey Flores,EXPEL Nursery,128,25
2032,Cashewnut,130,Amudalabanda,NA,Amber Copeland-Doyle,OWN Farm,129,50
2033,Cashewnut,145,Ducherthi,2018-06-30,Jaarallah el-Rad,CRUSH Organic Produce,143,180.22
2034,Cashewnut,145,Ducherthi,2018-06-30,Michelle Martinez,CRUSH Organic Produce,143,240
2035,Cashewnut,145.25,Ducherthi,2018-06-30,Jacob Keithly,BUILT Organic Produce,143,50.1
2036,Cashewnut,145.25,Ducherthi,2018-06-30,Tulaiha el-Asmar,BUILT Organic Produce,143,49
2037,Cashewnut,145.25,Ducherthi,2018-06-30,Maria Urquizo,BUILT Organic Produce,143,44
2038,Cashewnut,145.25,Ducherthi,2018-06-30,Caigen Hamm,BUILT Organic Produce,143,400.1
2039,Cashewnut,145.25,Ducherthi,2018-06-30,Donovan Maes,BUILT Organic Produce,143,170.1
2040,Cashewnut,145.25,Ducherthi,2018-06-30,Kelly Schlaak,BUILT Organic Produce,143,81
2041,Cashewnut,145.25,Ducherthi,2018-06-30,Kavita Rivera Munoz,BUILT Organic Produce,143,159.1
2042,Cashewnut,145.25,Ducherthi,2018-06-30,Nathaniel Ronnebaum,BUILT Organic Produce,143,210.73
2043,Cashewnut,145.25,Ducherthi,2018-06-30,Luis Olague,BUILT Organic Produce,143,39.05
2044,Cashewnut,145.25,Ducherthi,2018-06-30,Emily Sutton,BUILT Organic Produce,143,99
2045,Cashewnut,145.25,Ducherthi,2018-06-30,Kamaal el-Siddiqui,BUILT Organic Produce,143,119
2046,Cashewnut,145.25,Ducherthi,2018-06-30,Stephanie Rediros,BUILT Organic Produce,143,30
2047,Cashewnut,145.25,Ducherthi,NA,Dennis Jones,BUILT Organic Produce,143,159.5
2048,Cashewnut,145.25,Ducherthi,NA,Javante Moore,BUILT Organic Produce,143,160
2049,Cashewnut,145.25,Ducherthi,NA,Jonathan Bello-Trobiani,BUILT Organic Produce,143,279.2
2050,Cashewnut,145.25,Ducherthi,NA,Lindsay Homewood,BUILT Organic Produce,143,70
2051,Cashewnut,145.25,Ducherthi,NA,Bruce-Anthony Brewer,BUILT Organic Produce,143,39.12
2052,Cashewnut,146,Dokkapalem,NA,Amua Wilson,DRAIN Farm,144,51
2053,Cashewnut,146,Dokkapalem,NA,Christopher Hamlin,DRAIN Farm,144,49
2054,Cashewnut,146,Dokkapalem,NA,Austin Cree,DRAIN Farm,144,154
2055,Cashewnut,146,Dokkapalem,NA,Madisen Bufano,DRAIN Farm,144,196.95
2056,Cashewnut,150,D.Bhimavaram,2018-06-30,Adan Zarate,CHEAT Nursery,148,31
2057,Cashewnut,150,D.Bhimavaram,2018-06-30,Armond Bae,CHEAT Nursery,148,135
2058,Cashewnut,150,D.Bhimavaram,2018-06-30,Casey Davis,CHEAT Nursery,148,386.5
2059,Cashewnut,150,D.Bhimavaram,2018-06-30,Takoia Smith,CHEAT Nursery,148,479
2060,Cashewnut,150,D.Bhimavaram,2018-06-30,Anthony Hayes,CHEAT Nursery,148,380
2061,Cashewnut,150,D.Bhimavaram,NA,Solomon Clifford-Johnson,CHEAT Nursery,148,239
2062,Cashewnut,150,D.Bhimavaram,NA,Sassan Stanton,CHEAT Nursery,148,412.48
2063,Cashewnut,145,Regulapadu,2018-06-30,Colten Young,CRUSH Organic Produce,143,108
2064,Cashewnut,145,Regulapadu,2018-06-30,Nancy Hoang,CRUSH Organic Produce,143,47
2065,Cashewnut,145,Regulapadu,2018-06-30,Makayla Garbani,CRUSH Organic Produce,143,37
2067,Cashewnut,145,Regulapadu,2018-06-30,Kevin Cervantes,CRUSH Organic Produce,143,31
2068,Cashewnut,145,Regulapadu,2018-06-30,Emma Ellis,CRUSH Organic Produce,143,366.05
2069,Cashewnut,146,Regulapadu,NA,Valencia Castorena,CRUSH Organic Produce,144,356
2070,Cashewnut,146,Regulapadu,NA,Iseandre Carter,CRUSH Organic Produce,144,331.352
2071,Cashewnut,150,Vedurlakonda,NA,Ana Seini Gupta,CRACK Farm,148,140
2072,Cashewnut,150,Vedurlakonda,NA,Brittany Federico,CRACK Farm,148,280
2073,Cashewnut,150,Vedurlakonda,NA,Irfaan al-Shaikh,CRACK Farm,148,95
2074,Cashewnut,150,Vedurlakonda,NA,Shai Alvarado,CRACK Farm,148,80
2075,Cashewnut,150,Vedurlakonda,NA,Thomas Brown,CRACK Farm,148,120
2076,Cashewnut,150,Vedurlakonda,NA,Jacob Suto,CRACK Farm,148,200
2077,Cashewnut,150,Vedurlakonda,NA,Kimberly Tejan,CRACK Farm,148,100
2078,Cashewnut,145,Ducherthi,2018-06-30,Jesus Galvan,REFLECT Nursery,143,100
2079,Cashewnut,145,Ducherthi,2018-06-30,Michelle Martinez,REFLECT Nursery,143,240
2080,Cashewnut,145,Ducherthi,2018-06-30,Hawa Bible,REFLECT Nursery,143,80
2081,Cashewnut,145,Ducherthi,2018-06-30,Antonio Yanez,REFLECT Nursery,143,160
2082,Cashewnut,145,Ducherthi,2018-06-30,Devina Rea,REFLECT Nursery,143,234
2083,Cashewnut,145,Ducherthi,2018-06-30,Carina Ruvalcaba,REFLECT Nursery,143,160
2084,Cashewnut,145,Ducherthi,2018-06-30,Sean Mitchell,REFLECT Nursery,143,40
2085,Cashewnut,145,Ducherthi,2018-06-30,Yohanes Wright,REFLECT Nursery,143,80
2086,Cashewnut,145,Ducherthi,2018-06-30,Laron Barnes,REFLECT Nursery,143,320
2087,Cashewnut,145,Ducherthi,2018-06-30,Lauren Wong,REFLECT Nursery,143,169
2088,Cashewnut,145,Ducherthi,2018-06-30,Morgan Martinez,REFLECT Nursery,143,94.5
2089,Cashewnut,145,Ducherthi,2018-06-30,Claire Witter,REFLECT Nursery,143,100
2090,Cashewnut,145,Ducherthi,2018-06-30,Aaron Browning,REFLECT Nursery,143,55
2091,Cashewnut,145,Ducherthi,2018-06-30,Junaid al-Amen,REFLECT Nursery,143,88
2092,Cashewnut,145,Ducherthi,2018-06-30,Hannah Guha,REFLECT Nursery,143,200
2093,Cashewnut,145,Rayapalli,2018-06-30,Christopher Williams,NAME Organic Produce,144,18
2094,Cashewnut,145,Rayapalli,2018-06-30,Vincent Nack,NAME Organic Produce,144,640
2095,Cashewnut,145,Rayapalli,NA,Fawz el-Niazi,NAME Organic Produce,144,27.5
2096,Cashewnut,145,Rayapalli,NA,Sika Straker,NAME Organic Produce,144,42
2097,Cashewnut,145,Rayapalli,NA,Michael Quintana,NAME Organic Produce,144,25
2098,Cashewnut,145,Rayapalli,NA,Emily Simonson,NAME Organic Produce,144,29
2099,Cashewnut,145,Rayapalli,NA,Selina Muniz,NAME Organic Produce,144,140
2100,Cashewnut,148,Rayapalli,2018-06-30,Magaly Flores,NAME Organic Produce,146,49
2101,Cashewnut,148,Rayapalli,2018-06-30,Ralph Meza,NAME Organic Produce,146,19
2102,Cashewnut,148,Rayapalli,2018-06-30,Dina Deavila,NAME Organic Produce,146,39
2103,Cashewnut,148,Rayapalli,2018-06-30,Antonio Tveter,NAME Organic Produce,146,80
2104,Cashewnut,148,Rayapalli,2018-06-30,Hershel Williams,NAME Organic Produce,146,34
2105,Cashewnut,148,Rayapalli,2018-06-30,Megan Buchkowski,NAME Organic Produce,146,189
2106,Cashewnut,148,Rayapalli,2018-06-30,Alix Armstrong,NAME Organic Produce,146,299
2107,Cashewnut,148,Rayapalli,2018-06-30,Katie Nguyen,NAME Organic Produce,146,40
2108,Cashewnut,148,Rayapalli,2018-06-30,Maria Salas,NAME Organic Produce,146,299
2109,Cashewnut,148,Rayapalli,2018-06-30,Daniel Tulga,NAME Organic Produce,146,49
2110,Cashewnut,148,Rayapalli,2018-06-30,Jacob Sirhal,NAME Organic Produce,146,84
2111,Cashewnut,148,Rayapalli,2018-06-30,Michael Mustard,NAME Organic Produce,146,79
2113,Cashewnut,150,Anukulapalem,2018-06-30,Alexandria Minnich,KIBITZ Nursery,148,80
2115,Cashewnut,150,Anukulapalem,2018-06-30,Trent Cridlebaugh,KIBITZ Nursery,148,180
2116,Cashewnut,150,Anukulapalem,2018-06-30,Marcel Barnes,KIBITZ Nursery,148,89
2117,Cashewnut,150,Anukulapalem,2018-06-30,Kelsey Parker,KIBITZ Nursery,148,119
2118,Cashewnut,150,Anukulapalem,2018-06-30,Cyrus Dalton,KIBITZ Nursery,148,66
2119,Cashewnut,150,Anukulapalem,2018-06-30,Aanisa al-Badour,KIBITZ Nursery,148,70
2120,Cashewnut,150,Anukulapalem,2018-06-30,Amy Nguyen,KIBITZ Nursery,148,65
2121,Cashewnut,150,Anukulapalem,2018-06-30,Tierra Su'E-Johnson,KIBITZ Nursery,148,55
2122,Cashewnut,150,Anukulapalem,NA,Alexi Jiron,KIBITZ Nursery,148,75
2123,Cashewnut,150,Anukulapalem,NA,Ibrahim el-Hamady,KIBITZ Nursery,148,80
2124,Cashewnut,148,Chinnavadisikarra,2018-06-30,Shakeel al-Awan,WED Farm,147,300
2125,Cashewnut,148,Chinnavadisikarra,NA,Cyril James,WED Farm,147,80
2126,Cashewnut,150,Penikelapadu,NA,Travin Harris,PINCH Nursery,148,88.4
2127,Cashewnut,149,Chinnavadisikarra,2018-06-30,Khadeeja al-Mady,WED Farm,147,103
2128,Cashewnut,149,Chinnavadisikarra,2018-06-30,Abdul Qayyoom al-Pashia,WED Farm,147,330
2129,Cashewnut,149,Chinnavadisikarra,2018-06-30,Miqdaad al-Amir,WED Farm,147,150
2130,Cashewnut,149,Chinnavadisikarra,2018-06-30,Ahron Silverthorn,WED Farm,147,60
2131,Cashewnut,149,Chinnavadisikarra,2018-06-30,Garitt Thompson,WED Farm,147,80
2132,Cashewnut,149,Chinnavadisikarra,NA,Diego Garcia,WED Farm,147,51
2133,Cashewnut,149,Chinnavadisikarra,NA,Dylan Elliott,WED Farm,147,342
2134,Cashewnut,149,Chinnavadisikarra,NA,Cheyenne Herrera,WED Farm,147,172
2135,Cashewnut,149,Chinnavadisikarra,NA,Shakeela el-Amini,WED Farm,147,200
2136,Cashewnut,149,Chinnavadisikarra,NA,Jenna Pineda,WED Farm,147,130
2137,Cashewnut,149,Chinnavadisikarra,NA,Jordan Hubbart Jr,WED Farm,147,120
2138,Cashewnut,149,Chinnavadisikarra,NA,Korren Cotonuts,WED Farm,147,350
2139,Cashewnut,149,Chinnavadisikarra,NA,Amelia Contreras,WED Farm,147,200
2140,Cashewnut,149,Chinnavadisikarra,NA,Ulises Gear,WED Farm,147,100
2141,Cashewnut,149,Chinnavadisikarra,NA,Rochelle Anderson,WED Farm,147,100
2142,Cashewnut,149,Chinnavadisikarra,2018-06-30,Aquria Sykes,WED Farm,147,80
2143,Cashewnut,149,Chinnavadisikarra,2018-06-30,Leroy Cerdenola,WED Farm,147,100
2144,Cashewnut,150,Chinnavadisikarra,2018-06-30,Dhaafir al-Jabour,WED Farm,147,80
2145,Cashewnut,150,Chinnavadisikarra,NA,Logan Disharoon,WED Farm,147,80
2146,Cashewnut,150,Peddavadisikarra,2018-06-30,Nicole Donahue,WED Farm,148,190
2147,Cashewnut,150,Peddavadisikarra,2018-06-30,James Lee,WED Farm,148,216
2148,Cashewnut,150,Peddavadisikarra,2018-06-30,Julia Jandro,WED Farm,148,160
2149,Cashewnut,150,Peddavadisikarra,2018-06-30,Ashlyn Standish,WED Farm,148,230
2150,Cashewnut,150,Peddavadisikarra,2018-06-30,Baheej el-Khalaf,WED Farm,148,197
2151,Cashewnut,150,Peddavadisikarra,2018-06-30,Maisee King,WED Farm,148,240
2152,Cashewnut,150,Peddavadisikarra,2018-06-30,James Thompson,WED Farm,148,190
2153,Cashewnut,150,Peddavadisikarra,2018-06-30,Darion Lydon,WED Farm,148,210
2154,Cashewnut,150,Peddavadisikarra,2018-06-30,Guadalupe Pinela,WED Farm,148,160
2155,Cashewnut,150,Peddavadisikarra,2018-06-30,Katerina Waldron,WED Farm,148,240
2156,Cashewnut,150,Peddavadisikarra,2018-06-30,Joshua Paglinawan,WED Farm,148,270
2157,Cashewnut,150,Peddavadisikarra,2018-06-30,Tayyiba el-Akbar,WED Farm,148,260
2158,Cashewnut,150,Peddavadisikarra,NA,Sundus el-Ayoub,WED Farm,148,188
2159,Cashewnut,150,Peddavadisikarra,NA,Elii Farley,WED Farm,148,280
2160,Cashewnut,150,Veeravaram,NA,Asia Jones Jr,BEAM Organic Produce,148,76
2161,Cashewnut,150,Veeravaram,NA,Joshua Nadykto,BEAM Organic Produce,148,190
2162,Cashewnut,150,D.Chodavaram,2018-06-30,Jennifer Johnson,DITCH Farm,148,14
2163,Cashewnut,150,D.Chodavaram,2018-06-30,Sean Barton,DITCH Farm,148,19
2164,Cashewnut,150,D.Chodavaram,2018-06-30,Aaron Respass,DITCH Farm,148,15
2165,Cashewnut,150,D.Chodavaram,2018-06-30,Hiba al-Hoque,DITCH Farm,148,24
2166,Cashewnut,150,D.Chodavaram,2018-06-30,Shacee Espino,DITCH Farm,148,13.5
2167,Cashewnut,150,D.Chodavaram,2018-06-30,Alexander Figueroa,DITCH Farm,148,16
2168,Cashewnut,150,D.Chodavaram,NA,Keanu Decker,DITCH Farm,148,59
2169,Cashewnut,150,Ducherthi,2018-06-30,Reva Martin,REFLECT Nursery,148,46
2170,Cashewnut,150,Ducherthi,NA,Meagan Vidana,REFLECT Nursery,148,71
2171,Cashewnut,150,Ducherthi,NA,Janice Gaston,REFLECT Nursery,148,20
2172,Cashewnut,150,Ducherthi,NA,Zuhair al-Salame,REFLECT Nursery,148,160
2173,Cashewnut,150,Ducherthi,NA,Mahfooz al-Sarwar,REFLECT Nursery,148,180
2174,Cashewnut,150,Ducherthi,NA,Jason Givigliano,REFLECT Nursery,148,107
2175,Cashewnut,150,Ducherthi,NA,Jay Campbell,REFLECT Nursery,148,46
2176,Cashewnut,150,Kovelapalem,NA,Sarah Downey,PARADE Nursery,148,7.5
2177,Cashewnut,150,Kovelapalem,NA,Steven Gottschalk,PARADE Nursery,148,40
2178,Cashewnut,150,Kovelapalem,NA,Thaamir al-Khalid,PARADE Nursery,148,40
2179,Cashewnut,150,Kovelapalem,NA,Courtney Medina,PARADE Nursery,148,22
2180,Cashewnut,150,Kovelapalem,NA,Kaitlin Barnhart,PARADE Nursery,148,20
2181,Cashewnut,150,Kovelapalem,NA,Brianna Martinez,PARADE Nursery,148,12
2182,Cashewnut,150,Uppalapadu,2018-06-30,Gary Chen,KIBITZ Nursery,148,186
2183,Cashewnut,150,Uppalapadu,2018-06-30,Jayda Gabel,KIBITZ Nursery,148,31
2184,Cashewnut,150,Vutlapalem,NA,Savannah Duran,KIBITZ Nursery,148,190
2185,Cashewnut,150,Vutlapalem,NA,Amanda Trujillo,KIBITZ Nursery,148,75
2186,Cashewnut,150,Vutlapalem,NA,Diamond Mayes,KIBITZ Nursery,148,100
2187,Cashewnut,150,Vutlapalem,NA,Isiah Cole,KIBITZ Nursery,148,135
2188,Cashewnut,150,Vutlapalem,NA,Samone Mcginnis,KIBITZ Nursery,148,160
2189,Cashewnut,150,Vutlapalem,NA,Jesus Palomera,KIBITZ Nursery,148,85
2190,Cashewnut,150,Vutlapalem,NA,Denise Beasley,KIBITZ Nursery,148,46
2191,Cashewnut,150,Vutlapalem,NA,Andrea Castaneda Castaneda,KIBITZ Nursery,148,122
2192,Cashewnut,150,Vutlapalem,NA,Michiyo Kim,KIBITZ Nursery,148,161
2193,Cashewnut,150,Vutlapalem,NA,Jerry Rosser,KIBITZ Nursery,148,144
2194,Cashewnut,150,Vutlapalem,NA,Kawthar al-Mohamad,KIBITZ Nursery,148,126
2195,Cashewnut,150,Vutlapalem,NA,Artmanuel Taylor,KIBITZ Nursery,148,139
2196,Cashewnut,150,Vutlapalem,NA,Karissa Burleson,KIBITZ Nursery,148,25
2197,Cashewnut,150,Vutlapalem,NA,Kacjae Stancil,KIBITZ Nursery,148,42
2198,Cashewnut,150,Ducherthi,2018-06-30,Kamaal el-Siddiqui,REFLECT Nursery,148,87
2199,Cashewnut,150,Ducherthi,NA,Victoria Robles,REFLECT Nursery,148,101.5
2200,Cashewnut,150,Ducherthi,NA,Janelle Lewis,REFLECT Nursery,148,320
2201,Cashewnut,150,Ducherthi,NA,Emlynn Watson,REFLECT Nursery,148,71
2202,Cashewnut,150,Ducherthi,NA,"Jam,Aan el-Greiss",REFLECT Nursery,148,63
2203,Cashewnut,150,Ducherthi,NA,Tokuryu Tan,REFLECT Nursery,148,400
2204,Cashewnut,150,Ducherthi,NA,Bilaal el-Harron,REFLECT Nursery,148,64
2205,Cashewnut,150,Ducherthi,NA,Diksha Tomas,REFLECT Nursery,148,22
2206,Cashewnut,150,Ducherthi,NA,Vanessa Wartman,REFLECT Nursery,148,54
2207,Cashewnut,150,Ducherthi,NA,Tyler Absher,REFLECT Nursery,148,11
2208,Cashewnut,150,Ducherthi,NA,Joel Makaiwi,REFLECT Nursery,148,8
2209,Cashewnut,150,Ducherthi,NA,Angelina Adu,REFLECT Nursery,148,14
2210,Cashewnut,148,Ducherthi,2018-06-30,David Reguera,REFLECT Nursery,147,50
2211,Cashewnut,148,Ducherthi,2018-06-30,Safiyya al-Ayub,REFLECT Nursery,147,160
2212,Cashewnut,148,Ducherthi,2018-06-30,Neben Patel,REFLECT Nursery,147,160
2213,Cashewnut,148,Ducherthi,2018-06-30,Abdul Ghani el-Wahba,REFLECT Nursery,147,257
2214,Cashewnut,148,Ducherthi,NA,Robert Neam,REFLECT Nursery,147,160
2215,Cashewnut,150,Ducherthi,2018-06-30,Jacob Keithly,REFLECT Nursery,147,27.5
2216,Cashewnut,150,Ducherthi,2018-06-30,Nathaniel Ronnebaum,REFLECT Nursery,147,41
2218,Cashewnut,150,Ducherthi,2018-06-30,Antonio Yanez,REFLECT Nursery,147,80
2219,Cashewnut,150,Ducherthi,NA,Wyatt Cherry,REFLECT Nursery,147,100
2220,Cashewnut,150,Ducherthi,NA,Laura Thompson,REFLECT Nursery,147,80
2221,Cashewnut,150,Ducherthi,NA,Brenda Gonzales,REFLECT Nursery,147,9
2222,Cashewnut,150,Ducherthi,NA,Kathy Pascua,REFLECT Nursery,147,27
2223,Cashewnut,150,Ducherthi,NA,Jalond Puller,REFLECT Nursery,147,4
2224,Cashewnut,150,Ducherthi,NA,William Hernandez,REFLECT Nursery,147,15
2225,Cashewnut,150,Ducherthi,NA,Yeni Chen,REFLECT Nursery,147,6
2226,Cashewnut,150,Ducherthi,NA,Safwaan el-Jan,REFLECT Nursery,147,4
2227,Cashewnut,150,Ducherthi,NA,Shareefa al-Saleh,REFLECT Nursery,147,19
2228,Cashewnut,150,Ducherthi,NA,Nasreen el-Sulaiman,REFLECT Nursery,147,85
2229,Cashewnut,150,Ducherthi,NA,Alejandro Garcia III,REFLECT Nursery,147,7
2230,Cashewnut,150,Ducherthi,NA,Tanisha Alemseged,REFLECT Nursery,147,10
2231,Cashewnut,150,Ducherthi,NA,Joshua Cloud,REFLECT Nursery,147,17.5
2232,Cashewnut,150,Ducherthi,NA,Tulaiha el-Sinai,REFLECT Nursery,147,99
2233,Cashewnut,150,Ducherthi,NA,Jonathan Lee,REFLECT Nursery,147,84
2234,Cashewnut,150,Ducherthi,NA,Kenia Zozaya Quintana,REFLECT Nursery,147,320
2235,Cashewnut,150,Ducherthi,2018-06-30,Hannah Guha,REFLECT Nursery,147,17
2236,Cashewnut,150,Ducherthi,NA,Kayla Hasler,REFLECT Nursery,147,45
2237,Cashewnut,150,D.Bhimavaram,2018-06-30,Patrick Martin,CHEAT Nursery,148,162
2238,Cashewnut,150,D.Bhimavaram,2018-06-30,Adan Zarate,CHEAT Nursery,148,210
2239,Cashewnut,150,D.Bhimavaram,2018-06-30,Casey Davis,CHEAT Nursery,148,415
2240,Cashewnut,150,D.Bhimavaram,2018-06-30,Takoia Smith,CHEAT Nursery,148,180
2241,Cashewnut,150,D.Bhimavaram,2018-06-30,Brandi Arnell,CHEAT Nursery,148,120
2242,Cashewnut,150,D.Bhimavaram,2018-06-30,Robert Testerman,CHEAT Nursery,148,320
2243,Cashewnut,150,D.Bhimavaram,2018-06-30,Gregory Harris,CHEAT Nursery,148,240
2244,Cashewnut,150,D.Bhimavaram,2018-06-30,Jordan Richardson,CHEAT Nursery,148,80
2245,Cashewnut,150,D.Bhimavaram,2018-06-30,Raaid al-Saleem,CHEAT Nursery,148,190
2246,Cashewnut,150,D.Bhimavaram,2018-06-30, Sakeena el-Mahdavi,CHEAT Nursery,148,97
2248,Cashewnut,150,D.Bhimavaram,2018-06-30,Javin Ibarra,CHEAT Nursery,148,350
2249,Cashewnut,150,D.Bhimavaram,2018-06-30,Steven Nguyen,CHEAT Nursery,148,133
2250,Cashewnut,150,D.Bhimavaram,2018-06-30,Delilah Gurreri,CHEAT Nursery,148,115
2251,Cashewnut,150,D.Bhimavaram,2018-06-30,Andrew Dollerschell,CHEAT Nursery,148,360
2252,Cashewnut,150,D.Bhimavaram,2018-06-30,Shauneice Saeed,CHEAT Nursery,148,150
2253,Cashewnut,150,D.Bhimavaram,NA,Dewayne Georg,CHEAT Nursery,148,105
2254,Cashewnut,150,D.Bhimavaram,NA,Leanna Peoples,CHEAT Nursery,148,25
2255,Cashewnut,150,D.Bhimavaram,NA,Josiah Enriquez-Balderrama,CHEAT Nursery,148,110
2256,Cashewnut,150,D.Bhimavaram,NA,Tiffany Campbell,CHEAT Nursery,148,60
2257,Cashewnut,150,Regulapadu,2018-07-01,Makayla Garbani,LASH Organic Produce,148,63
2258,Cashewnut,150,Regulapadu,2018-07-01,Emma Ellis,LASH Organic Produce,148,44
2259,Cashewnut,150,Regulapadu,NA,Vanessa Rascon,LASH Organic Produce,148,31
2260,Cashewnut,150,Regulapadu,NA,Khalida Quashie,LASH Organic Produce,148,22
2261,Cashewnut,150,Regulapadu,NA,Juan Velasquez,LASH Organic Produce,148,3
2262,Cashewnut,150,Regulapadu,NA,Nabeela el-Masri,LASH Organic Produce,148,82
2263,Cashewnut,150,Regulapadu,NA,Jordan Corsentino,LASH Organic Produce,148,154
2264,Cashewnut,150,Regulapadu,NA,Derek Blain,LASH Organic Produce,148,59
2265,Cashewnut,150,Regulapadu,NA,Adil Jackson,LASH Organic Produce,148,66
2266,Cashewnut,150,Regulapadu,NA,Mujaahida al-Abdi,LASH Organic Produce,148,42
2267,Cashewnut,150,Regulapadu,NA,Nha-Thao Wu,LASH Organic Produce,148,360
2268,Cashewnut,150,Regulapadu,NA,Victoria Parsons,LASH Organic Produce,148,390
2269,Cashewnut,150,Regulapadu,NA,Kelcimond Biggers,LASH Organic Produce,148,280
2270,Cashewnut,142,Kovelapalem,NA,Raaji al-Zaidi,CHEAT Nursery,140,648
2271,Cashewnut,150,Chinnavadisikarra,2018-07-02,Aquria Sykes,WED Farm,148,52
